Date,Open,High,Low,Close
05/13/2022,"31963.86","32276.05","31862.79","32196.66"
05/12/2022,"31699.04","31914.46","31228.22","31730.30"
05/11/2022,"32123.24","32584.02","31798.86","31834.11"
05/10/2022,"32504.09","32752.17","31887.89","32160.74"
05/09/2022,"32685.17","32685.17","32121.98","32245.70"
05/06/2022,"32773.88","33055.84","32474.69","32899.37"
05/05/2022,"33854.17","33854.17","32685.10","32997.97"
05/04/2022,"33171.80","34117.74","33021.84","34061.06"
05/03/2022,"33086.09","33341.58","32914.75","33128.79"
05/02/2022,"32978.49","33224.95","32449.87","33061.50"
04/29/2022,"33787.01","33919.59","32913.15","32977.21"
04/28/2022,"33425.96","34054.79","33248.46","33916.39"
04/27/2022,"33450.92","33697.18","33108.89","33301.93"
04/26/2022,"33907.49","33909.51","33230.95","33240.18"
04/25/2022,"33731.65","34106.01","33323.37","34049.46"
04/22/2022,"34727.38","34727.38","33773.39","33811.40"
04/21/2022,"35258.80","35492.22","34723.82","34792.76"
04/20/2022,"34962.67","35315.40","34962.67","35160.79"
04/19/2022,"34394.62","34983.11","34394.62","34911.20"
04/18/2022,"34411.49","34618.29","34279.08","34411.69"
04/14/2022,"34628.46","34889.17","34437.50","34451.23"
04/13/2022,"34166.64","34598.36","34140.64","34564.59"
04/12/2022,"34412.51","34669.97","34102.81","34220.36"
04/11/2022,"34630.27","34701.34","34272.29","34308.08"
04/08/2022,"34569.24","34908.46","34470.19","34721.12"
04/07/2022,"34439.24","34705.83","34190.95","34583.57"
04/06/2022,"34520.34","34609.84","34277.17","34496.51"
04/05/2022,"34876.33","35112.21","34566.04","34641.18"
04/04/2022,"34799.98","34940.78","34615.38","34921.88"
04/01/2022,"34740.89","34847.91","34538.25","34818.27"
03/31/2022,"35201.52","35201.52","34677.99","34678.35"
03/30/2022,"35273.63","35361.36","35058.58","35228.81"
03/29/2022,"35114.35","35372.26","35030.07","35294.19"
03/28/2022,"34833.03","34957.93","34552.23","34955.89"
03/25/2022,"34702.39","34942.70","34631.52","34861.24"
03/24/2022,"34406.81","34713.56","34355.42","34707.94"
03/23/2022,"34748.84","34748.84","34352.96","34358.50"
03/22/2022,"34583.24","34882.03","34583.24","34807.46"
03/21/2022,"34669.85","34808.28","34341.81","34552.99"
03/18/2022,"34466.72","34755.20","34279.83","34754.93"
03/17/2022,"33995.39","34483.92","33896.06","34480.76"
03/16/2022,"33653.93","34075.94","33391.24","34063.10"
03/15/2022,"32989.27","33620.84","32989.27","33544.34"
03/14/2022,"33000.37","33395.59","32818.16","32945.24"
03/11/2022,"33279.72","33515.61","32911.89","32944.19"
03/10/2022,"33106.77","33236.59","32819.76","33174.07"
03/09/2022,"32860.42","33457.28","32860.42","33286.25"
03/08/2022,"32885.17","33402.98","32578.73","32632.64"
03/07/2022,"33579.75","33579.75","32806.15","32817.38"
03/04/2022,"33655.43","33655.43","33254.12","33614.80"
03/03/2022,"33972.87","34179.07","33641.53","33794.66"
03/02/2022,"33379.51","34013.67","33379.51","33891.35"
03/01/2022,"33813.48","33870.14","33107.67","33294.95"
02/28/2022,"33870.62","33963.63","33469.31","33892.60"
02/25/2022,"33277.22","34095.74","33277.22","34058.75"
02/24/2022,"32830.33","33269.34","32272.64","33223.83"
02/23/2022,"33680.97","33832.59","33084.90","33131.76"
02/22/2022,"33974.09","34024.74","33364.29","33596.61"
02/18/2022,"34310.45","34423.58","33976.18","34079.18"
02/17/2022,"34858.47","34858.47","34246.23","34312.03"
02/16/2022,"34951.83","35042.09","34642.64","34934.27"
02/15/2022,"34686.19","35047.79","34686.19","34988.84"
02/14/2022,"34694.50","34744.56","34304.28","34566.17"
02/11/2022,"35267.89","35431.15","34620.52","34738.06"
02/10/2022,"35630.81","35800.24","35100.72","35241.59"
02/09/2022,"35614.90","35824.28","35614.90","35768.06"
02/08/2022,"35160.68","35544.89","35090.42","35462.78"
02/07/2022,"35108.38","35325.01","34993.98","35091.13"
02/04/2022,"35095.74","35333.55","34799.08","35089.74"
02/03/2022,"35520.08","35535.94","35071.06","35111.16"
02/02/2022,"35378.19","35679.20","35290.12","35629.33"
02/01/2022,"35151.47","35441.09","34977.95","35405.24"
01/31/2022,"34691.17","35148.14","34496.10","35131.86"
01/28/2022,"34135.24","34731.77","33807.51","34725.47"
01/27/2022,"34261.75","34773.32","34007.78","34160.78"
01/26/2022,"34520.82","34815.67","33876.48","34168.09"
01/25/2022,"34186.64","34591.04","33545.52","34297.73"
01/24/2022,"34070.61","34420.99","33150.33","34364.50"
01/21/2022,"34701.69","34896.67","34229.55","34265.37"
01/20/2022,"35102.66","35490.20","34670.12","34715.39"
01/19/2022,"35412.30","35547.83","35015.49","35028.65"
01/18/2022,"35661.76","35661.76","35262.02","35368.47"
01/14/2022,"35996.43","35996.43","35641.49","35911.81"
01/13/2022,"36312.49","36513.88","36044.22","36113.62"
01/12/2022,"36336.16","36453.49","36168.15","36290.32"
01/11/2022,"36058.85","36271.47","35769.38","36252.02"
01/10/2022,"36175.21","36175.21","35639.91","36068.87"
01/07/2022,"36249.59","36382.84","36111.53","36231.66"
01/06/2022,"36409.05","36464.19","36200.68","36236.47"
01/05/2022,"36722.60","36952.65","36400.39","36407.11"
01/04/2022,"36636.00","36934.84","36636.00","36799.65"
01/03/2022,"36321.59","36595.82","36246.45","36585.06"
12/31/2021,"36385.85","36484.94","36303.97","36338.30"
12/30/2021,"36522.48","36679.44","36372.13","36398.08"
12/29/2021,"36421.14","36571.55","36396.19","36488.63"
12/28/2021,"36302.99","36527.26","36302.99","36398.21"
12/27/2021,"35954.48","36306.61","35954.48","36302.38"
12/23/2021,"35782.42","36060.99","35782.42","35950.56"
12/22/2021,"35491.71","35764.67","35433.13","35753.89"
12/21/2021,"35069.50","35508.96","35069.50","35492.70"
12/20/2021,"35222.12","35222.12","34665.50","34932.16"
12/17/2021,"35800.11","35800.11","35284.26","35365.44"
12/16/2021,"36036.28","36189.83","35778.21","35897.64"
12/15/2021,"35549.35","35943.84","35389.30","35927.43"
12/14/2021,"35605.73","35779.47","35441.74","35544.18"
12/13/2021,"35958.93","35958.93","35609.53","35650.95"
12/10/2021,"35830.55","35982.69","35710.43","35970.99"
12/09/2021,"35722.26","35864.24","35577.14","35754.69"
12/08/2021,"35716.85","35840.52","35602.65","35754.75"
12/07/2021,"35423.99","35819.47","35423.99","35719.43"
12/06/2021,"34633.43","35356.75","34633.43","35227.03"
12/03/2021,"34692.78","34801.31","34264.57","34580.08"
12/02/2021,"34076.25","34759.65","34076.25","34639.79"
12/01/2021,"34678.94","35004.64","34006.98","34022.04"
11/30/2021,"35056.99","35056.99","34424.44","34483.72"
11/29/2021,"35017.71","35287.91","34895.89","35135.94"
11/26/2021,"35366.69","35366.69","34749.80","34899.34"
11/24/2021,"35752.31","35825.47","35591.03","35804.38"
11/23/2021,"35619.92","35841.52","35542.87","35813.80"
11/22/2021,"35631.41","35929.66","35615.55","35619.25"
11/19/2021,"35879.09","35879.09","35555.37","35601.98"
11/18/2021,"35901.69","35952.63","35654.39","35870.95"
11/17/2021,"36159.70","36159.70","35909.48","35931.05"
11/16/2021,"36076.18","36316.61","36076.18","36142.22"
11/15/2021,"36128.83","36236.07","36031.78","36087.45"
11/12/2021,"35963.78","36147.63","35934.59","36100.31"
11/11/2021,"36038.78","36108.17","35915.27","35921.23"
11/10/2021,"36299.25","36346.61","36009.50","36079.94"
11/09/2021,"36404.53","36416.98","36173.07","36319.98"
11/08/2021,"36416.46","36565.73","36334.42","36432.22"
11/05/2021,"36268.75","36484.75","36190.20","36327.95"
11/04/2021,"36107.46","36168.03","35986.48","36124.23"
11/03/2021,"36059.09","36178.51","35891.73","36157.58"
11/02/2021,"35935.11","36088.81","35884.13","36052.63"
11/01/2021,"35833.65","36009.74","35797.97","35913.84"
10/29/2021,"35712.28","35852.53","35633.20","35819.56"
10/28/2021,"35545.41","35742.25","35545.41","35730.48"
10/27/2021,"35835.43","35835.43","35490.43","35490.69"
10/26/2021,"35791.05","35892.92","35734.73","35756.88"
10/25/2021,"35692.62","35787.04","35629.37","35741.15"
10/22/2021,"35607.72","35765.02","35533.95","35677.02"
10/21/2021,"35520.32","35612.36","35442.53","35603.08"
10/20/2021,"35475.16","35669.69","35465.71","35609.34"
10/19/2021,"35325.37","35462.68","35290.12","35457.31"
10/18/2021,"35221.02","35327.57","35035.94","35258.61"
10/15/2021,"35023.63","35320.97","35023.63","35294.76"
10/14/2021,"34443.22","34923.83","34443.22","34912.56"
10/13/2021,"34372.71","34449.83","34115.10","34377.81"
10/12/2021,"34507.15","34611.24","34318.94","34378.34"
10/11/2021,"34723.79","34951.35","34486.51","34496.06"
10/08/2021,"34757.57","34842.62","34661.95","34746.25"
10/07/2021,"34509.72","34975.19","34509.72","34754.94"
10/06/2021,"34198.96","34432.68","33854.69","34416.99"
10/05/2021,"34035.25","34490.95","34035.25","34314.67"
10/04/2021,"34312.96","34410.28","33821.58","34002.92"
10/01/2021,"33930.70","34490.56","33785.54","34326.46"
09/30/2021,"34467.98","34557.37","33833.32","33843.92"
09/29/2021,"34360.08","34580.42","34305.96","34390.72"
09/28/2021,"34747.70","34798.21","34254.65","34299.99"
09/27/2021,"34739.27","35061.12","34739.27","34869.37"
09/24/2021,"34762.31","34857.06","34648.08","34798.00"
09/23/2021,"34296.30","34879.78","34296.30","34764.82"
09/22/2021,"34006.87","34440.42","34006.87","34258.32"
09/21/2021,"34025.61","34313.88","33914.02","33919.84"
09/20/2021,"34459.72","34459.72","33613.03","33970.47"
09/17/2021,"34737.86","34779.86","34519.63","34584.88"
09/16/2021,"34810.27","34943.55","34540.11","34751.32"
09/15/2021,"34580.95","34880.77","34522.03","34814.39"
09/14/2021,"34906.90","34990.36","34510.30","34577.57"
09/13/2021,"34665.50","34939.10","34665.50","34869.63"
09/10/2021,"34949.59","35104.25","34599.61","34607.72"
09/09/2021,"35013.08","35199.89","34847.30","34879.38"
09/08/2021,"35087.45","35175.15","34925.61","35031.07"
09/07/2021,"35373.24","35373.24","35060.90","35100.00"
09/03/2021,"35401.73","35422.71","35269.40","35369.09"
09/02/2021,"35353.06","35475.40","35348.48","35443.82"
09/01/2021,"35387.55","35407.37","35287.05","35312.53"
08/31/2021,"35391.38","35449.79","35289.86","35360.73"
08/30/2021,"35471.80","35510.71","35374.46","35399.84"
08/27/2021,"35231.11","35479.18","35231.11","35455.80"
08/26/2021,"35449.68","35498.45","35205.10","35213.12"
08/25/2021,"35388.77","35501.14","35287.63","35405.50"
08/24/2021,"35382.72","35445.47","35356.18","35366.26"
08/23/2021,"35160.97","35428.91","35160.97","35335.71"
08/20/2021,"34917.96","35177.26","34867.07","35120.08"
08/19/2021,"34874.67","34997.81","34690.25","34894.12"
08/18/2021,"35310.20","35356.80","34943.41","34960.69"
08/17/2021,"35500.01","35500.01","35120.31","35343.28"
08/16/2021,"35490.83","35631.19","35231.87","35625.40"
08/13/2021,"35551.56","35610.57","35474.78","35515.38"
08/12/2021,"35481.94","35510.77","35352.53","35499.85"
08/11/2021,"35300.89","35501.16","35300.89","35484.97"
08/10/2021,"35135.17","35285.16","35091.91","35264.67"
08/09/2021,"35229.67","35229.67","35041.24","35101.85"
08/06/2021,"35077.44","35246.79","35077.44","35208.51"
08/05/2021,"34815.61","35067.54","34815.61","35064.25"
08/04/2021,"35047.44","35047.44","34790.62","34792.67"
08/03/2021,"34864.10","35120.94","34714.33","35116.40"
08/02/2021,"34968.56","35192.11","34808.20","34838.16"
07/30/2021,"35013.26","35106.30","34871.13","34935.47"
07/29/2021,"34985.99","35171.52","34985.99","35084.53"
